DayNight,feature_number,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control,Organism,greater,lesser,FDR_greater,FDR_lesser,activity,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,ZodiacMF,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,simplified_makeup,inchi,inchi_key
Day,14365,0.11708858026181397,-3.257292713548311,-3.236621688615656,-2.304488586333109,-0.31901291274271143,-0.35984885679655054,Dictyota,0.9995094693830295,4.905306169703833e-4,0.9999999384831213,0.045561251865278735,depletolite,336,Carbobenzyloxyglycylglycyl-L-norleucine,2,Monoalkylamines,0.98,CHEMONTID:0000469,6,CHEMONTID:0002450,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450;CHEMONTID:0000469,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,Monoalkylamines,NA,NA,C12H22N2O3,Good,12,22,2,3,0,0,-0.833333333333333,84.04999999999998,2,"InChI=1S/C18H25N3O6/c1-2-3-9-14(17(24)25)21-16(23)11-19-15(22)10-20-18(26)27-12-13-7-5-4-6-8-13/h4-8,14H,2-3,9-12H2,1H3,(H,19,22)(H,20,26)(H,21,23)(H,24,25)",CHON,"InChI=1S/C12H22N2O3/c1-7(2)5-9(6-13)11(15)14-10(12(16)17)8-3-4-8/h7-10H,3-6,13H2,1-2H3,(H,14,15)(H,16,17)",VTRALOBYNLVMEX-UHFFFAOYSA-N
Day,1454,-1.1716816288305447,-1.7425609686008463,-1.7948711749664812,-1.9430600065588708,-1.87825234774725,-2.771772316126744,Dictyota,0.999805284895611,1.947151043889696e-4,0.9999999384831213,0.03565516375147555,depletolite,466,Dialkyl ethers,N/A,Dialkyl ethers,0.98,CHEMONTID:0001167,5,CHEMONTID:0000254,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254;CHEMONTID:0001167,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,NA,NA,NA,C31H65NO11,Good,31,65,1,11,0,0,-1.290322580645161,97.07419354838709,3,N/A,CHON,NA,NA
Day,1469,-2.8318089341174386,-4.305238067970416,-2.7201794318763426,-1.9622789524771218,-0.8079520692498062,-1.9178849340860946,Dictyota,0.9995756934518711,4.243065481289056e-4,0.9999999384831213,0.04391867745600787,depletolite,4412,Dialkyl ethers,N/A,Dialkyl ethers,0.92,CHEMONTID:0001167,5,CHEMONTID:0000254,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254;CHEMONTID:0001167,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,NA,NA,NA,C26H55NO8,Good,26,55,1,8,0,0,-1.384615384615385,99.76153846153846,3,N/A,CHON,"InChI=1S/C26H55NO8/c1-2-3-4-5-6-7-8-9-10-27(11-15-30-19-23-34-25-21-32-17-13-28)12-16-31-20-24-35-26-22-33-18-14-29/h28-29H,2-26H2,1H3",QUDVHVSFAIHSHY-UHFFFAOYSA-N
Day,1490,-0.31974713830784474,-2.9525251918685136,-0.7580135791605968,-1.290214184804145,-1.2326999382285426,-2.138452471525859,Dictyota,0.9999331449452175,6.685505478252342e-5,0.9999999384831213,0.02927676627510332,depletolite,-1,Spectral Match to Nonaethylene glycol from NIST14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C27H61N4O7,Good,27,61,4,7,0,0,-1.2962962962962967,97.24444444444445,2,N/A,CHON,NA,NA
Day,1517,-4.479153288755506,-2.856419242457706,-2.023847229051244,-2.4143708898707286,-4.001695710851266,-4.705734689950474,Dictyota,0.9999737652152685,2.6234784731458708e-5,0.9999999384831213,0.027493599371831743,depletolite,87,"1,4-Anhydroerythritol",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C8H28N8O7P,Low probability,8,28,8,7,1,0,0.625,42.4875,2,"InChI=1S/C4H8O3/c5-3-1-7-2-4(3)6/h3-6H,1-2H2/t3-,4+",uncharacterized,NA,NA
Day,1546,-2.6245519952130403,-2.58784442514076,-2.350912175359146,-1.9113633847200244,-1.856331457562942,-2.90558809752278,Dictyota,0.9997986771433054,2.0132285669456355e-4,0.9999999384831213,0.03565516375147555,depletolite,3374,Lipids and lipid-like molecules,3,Alcohols and polyols,0.99,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C28H59NO9,Good,28,59,1,9,0,0,-1.3571428571428568,98.97857142857141,3,N/A,CHON,NA,NA
Day,16760,-1.7167264449406574,-2.6371271792784565,0.4416605765340357,4.369554830926077,5.823792136651086,-1.4256269352770776,Dictyota,0.9999438352796779,5.6164720322183336e-5,0.9999999384831213,0.028124278450520263,depletolite,-1,Spectral Match to Undecaethylene glycol from NIST14,2,Dialkyl ethers,0.97,CHEMONTID:0001167,5,CHEMONTID:0000254,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254;CHEMONTID:0001167,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,NA,NA,NA,C18H51N12O11,Bad quality,18,51,12,11,0,0,0.38888888888888884,49.21666666666667,2,N/A,uncharacterized,NA,NA
Day,1681,-5.669813062437545,-3.6068553906222927,-1.149907606565829,-1.9859298866294643,-2.8591626410360482,-5.4131758996172215,Dictyota,0.9996946080539979,3.053919460020976e-4,0.9999999384831213,0.04012304336353358,depletolite,87,Organoheterocyclic compounds#Alkaloids and derivatives#Organic acids and derivatives,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C24H41NO13,Good,24,41,1,13,0,0,-0.5,74.55,3,N/A,CHON,NA,NA
Day,17385,3.1216852146365826,-0.9031638787100484,0.8552160168656444,-0.7672435265305365,-0.49265040680970124,-0.10644089427724282,Dictyota,0.9996161964311964,3.838035688036581e-4,0.9999999384831213,0.042713853753884846,depletolite,944,"3,5-Dimethoxy-4-hydroxycinnamic acid",2,Carbonyl compounds,0.95,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C14H22N2O4,Bad quality,14,22,2,4,0,0,-0.5714285714285712,76.58571428571427,2,"InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+",uncharacterized,"InChI=1S/C14H22N2O4/c1-5-9(8-15)16-14(17)10-6-12(19-3)13(20-4)7-11(10)18-2/h6-7,9H,5,8,15H2,1-4H3,(H,16,17)",YIMBTZYGKJJMAS-UHFFFAOYSA-N
Day,17961,-1.8814153173574208,-3.0593268304772505,-2.3918183130210737,-0.5377202586002297,0.4204180353731481,-1.2180676822801992,Dictyota,0.9995184325236164,4.8156747638361487e-4,0.9999999384831213,0.0455021324739407,depletolite,7124,N-Acetyl-5-hydroxytryptamine,1,3-alkylindoles,0.99,CHEMONTID:0004196,5,CHEMONTID:0002497,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000211;CHEMONTID:0002497;CHEMONTID:0004196,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indoles,3-alkylindoles,NA,NA,NA,C12H14N2O2,Good,12,14,2,2,0,0,-0.33333333333333304,69.79999999999998,1,"InChI=1S/C12H14N2O2/c1-8(15)13-5-4-9-7-14-12-3-2-10(16)6-11(9)12/h2-3,6-7,14,16H,4-5H2,1H3,(H,13,15)",CHON,"InChI=1S/C12H14N2O2/c1-8(15)13-5-4-9-7-14-12-3-2-10(16)6-11(9)12/h2-3,6-7,14,16H,4-5H2,1H3,(H,13,15)",MVAWJSIDNICKHF-UHFFFAOYSA-N
Day,1805,-2.675100857937228,-5.1645554775283795,-3.2299979515453003,-4.022774983081249,-4.600041217178223,-4.726880418447532,Dictyota,0.9998676638167969,1.3233618320311494e-4,0.9999999384831213,0.03267184559748536,depletolite,200,Spectral Match to Undecaethylene glycol from NIST14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N/A,uncharacterized,NA,NA
Day,1842,-3.0532447908050853,-4.225064710748019,-2.325316385924134,-3.194330709188474,-2.2704770669360435,-3.265044837990731,Dictyota,0.999939542354995,6.04576450048981e-5,0.9999999384831213,0.028681521695730555,depletolite,200,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,NA,NA
Day,18951,0.2740610847529036,-1.86199574294759,0.08972646880035022,-0.19972688353258616,-0.1738481210459821,0.48927047632191173,Dictyota,0.9996976387739497,3.023612260503141e-4,0.9999999384831213,0.040105935620137347,depletolite,77,Lipids and lipid-like molecules#Organic oxygen compounds,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C22H45N8O6,Bad quality,22,45,8,6,0,0,-0.40909090909090917,71.9590909090909,3,N/A,uncharacterized,NA,NA
Day,2077,-3.501281960428329,-3.5953714023317387,-0.3772875465691348,-1.2979216750788993,-1.0880448501107465,-1.4887152824053094,Dictyota,0.9999437862245413,5.621377545871078e-5,0.9999999384831213,0.028124278450520263,depletolite,980,Putative (3-hydroxytridecanoyl)lysine,2,Monoalkylamines,0.95,CHEMONTID:0000469,6,CHEMONTID:0002450,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450;CHEMONTID:0000469,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,Monoalkylamines,NA,NA,C20H40N2O4,Good,20,40,2,4,0,0,-1.2999999999999998,97.35,3,N/A,CHON,"InChI=1S/C20H40N2O4/c1-5-7-9-11-13-15(3)21-19(25)17(23)18(24)20(26)22-16(4)14-12-10-8-6-2/h15-18,23-24H,5-14H2,1-4H3,(H,21,25)(H,22,26)",CWJKILPEAQKYRX-UHFFFAOYSA-N
Day,2191,-2.1626833635553657,-3.5145135816317907,-1.8718166357989565,-1.7875529834256647,-4.837785385719931,-3.4864831661250624,Dictyota,0.9996555871338973,3.4441286610267465e-4,0.9999999384831213,0.04192695945729654,depletolite,550,Trichothecine,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C9H19N5O3P,Good,9,19,5,3,1,0,-0.33333333333333304,69.79999999999998,2,"InChI=1S/C19H24O5/c1-5-6-16(21)24-14-8-15-19(10-22-19)18(14,4)17(3)9-12(20)11(2)7-13(17)23-15/h5-7,13-15H,8-10H2,1-4H3/b6-5+",CHONP,NA,NA
Day,2370,-5.526977391087895,-3.9698037375647965,-1.1533417550453582,-2.0124284754367308,-2.934986626954277,-4.85600317885542,Dictyota,0.9998636100568554,1.3638994314454372e-4,0.9999999384831213,0.03267248095937078,depletolite,550,Lipids and lipid-like molecules#Organic acids and derivatives,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C25H34N4O9,Good,25,34,4,9,0,0,-0.16000000000000014,64.86,3,N/A,CHON,NA,NA
Day,2371,-4.64438007407717,-4.904048861759683,-0.16491161182869687,-1.8722326614323628,-2.675001393085706,-3.9800307240276562,Dictyota,0.9997550357800797,2.4496421992033256e-4,0.9999999384831213,0.03853355396766323,depletolite,87,Organic acids and derivatives#Benzenoids#Phenylpropanoids and polyketides#Organoheterocyclic compounds,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C21H37NO11,Good,21,37,1,11,0,0,-0.5714285714285712,76.58571428571427,3,N/A,CHON,NA,NA
Day,2378,-4.061726669878995,-1.326509966442261,-17.504073740114595,-3.256472982560553,-2.8243333214547772,-2.6345514758849555,Dictyota,0.9994963640611111,5.03635938888898e-4,0.9999999384831213,0.045723623386237026,depletolite,155,Creatinol,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C11H21N3O,Good,11,21,3,1,0,0,-0.9090909090909092,86.2090909090909,2,"InChI=1S/C4H11N3O/c1-7(2-3-8)4(5)6/h8H,2-3H2,1H3,(H3,5,6)",CHON,NA,NA
Day,2386,-0.22493638274950986,-2.4740161025162326,0,0,4.388508007201943,-1.3279536141589199,Dictyota,0.9999796657465121,2.0334253487937267e-5,0.9999999384831213,0.027493599371831743,depletolite,190,Organic acids and derivatives,3,Guanidines,0.89,CHEMONTID:0000375,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0000375,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,NA,NA,NA,NA,C11H21N6O4,Good,11,21,6,4,0,0,0.4545454545454546,47.345454545454544,3,N/A,CHON,"InChI=1S/C11H21N6O4/c1-11(2,16-9(20)3-7(18)14-5-12)17-10(21)4-8(19)15-6-13/h12H,3-6,13H2,1-2H3,(H,14,18)(H,15,19)(H,16,20)(H,17,21)",OLDNBGNOHYIEGX-UHFFFAOYSA-N
Day,2420,-0.063489542388196707,-1.5046431093429304,0.477885555248523,-0.24553339099750396,0.23759299099043205,-2.211055760843355,Dictyota,0.9994717508123612,5.282491876388478e-4,0.9999999384831213,0.04656049920810569,depletolite,-1,"5,6,7,3',4'-Pentamethoxyflavone",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C16H29O3,Good,16,29,0,3,0,0,-1.4375,101.26875,2,"InChI=1S/C20H20O7/c1-22-13-7-6-11(8-15(13)23-2)14-9-12(21)18-16(27-14)10-17(24-3)19(25-4)20(18)26-5/h6-10H,1-5H3",CHO,"InChI=1S/C16H29O3/c1-11(2)5-14-6-12(3)8-16(18-14)9-13(4)7-15(10-17)19-16/h5,11-15,17H,6-10H2,1-4H3",AYALUCBXLQDWJF-UHFFFAOYSA-N
Day,2445,-3.300966064300487,-3.710340981120233,-5.387820404893831,-3.2669808434346392,-3.7843855607223866,-2.128271525490397,Dictyota,0.9994328239955143,5.671760044857318e-4,0.9999999384831213,0.04767197500050024,depletolite,2261,ALBIZZIINE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C12H15NO3,Good,12,15,1,3,0,0,-0.5,74.55,2,"InChI=1S/C4H9N3O3/c5-2(1-3(8)9)7-4(6)10/h2H,1,5H2,(H,8,9)(H3,6,7,10)/t2-/m0/s1",CHON,NA,NA
Day,2464,-5.106174266633323,-5.203981849850064,-0.015023976648688358,-1.7314809014047021,-1.8286296142018583,-3.505617089349118,Dictyota,0.9998319010136326,1.6809898636736302e-4,0.9999999384831213,0.034393670762811857,depletolite,87,Organic acids and derivatives#Phenylpropanoids and polyketides#Benzenoids#Lipids and lipid-like molecules,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C25H43NO13,Good,25,43,1,13,0,0,-0.5599999999999996,76.25999999999999,3,N/A,CHON,NA,NA
Day,2481,-8.703629555560871,-6.937929149681331,-7.028515571534899,-6.499390897754031,-8.450814674454426,-5.235871908238095,Dictyota,0.9999704432639983,2.9556736001694445e-5,0.9999999384831213,0.027493599371831743,depletolite,1827,"16.alpha.,17,21-Trihydroxypregna-1,4-diene-3,11,20-trione",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C16H24N2O7,Good,16,24,2,7,0,0,-0.25,67.425,1,"InChI=1S/C21H26O6/c1-19-6-5-12(23)7-11(19)3-4-13-14-8-16(25)21(27,17(26)10-22)20(14,2)9-15(24)18(13)19/h5-7,13-14,16,18,22,25,27H,3-4,8-10H2,1-2H3/t13-,14-,16+,18+,19-,20-,21-/m0/s1",CHON,NA,NA
Day,2525,-0.4282291632355387,-4.940850502630387,-0.13071242651939233,-5.685312262034483,0.33471556823060994,-2.9919637223811337,Dictyota,0.999919760469564,8.023953043607517e-5,0.9999999384831213,0.031153115613132394,depletolite,3570,Lipids and lipid-like molecules#Organic acids and derivatives,3,Monoalkylamines,0.95,CHEMONTID:0000469,6,CHEMONTID:0002450,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450;CHEMONTID:0000469,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,Monoalkylamines,NA,NA,C14H31NO7P,Good,14,31,1,7,1,0,-1.3571428571428568,98.97857142857141,3,N/A,CHONP,NA,NA
Day,2566,-0.8317739676390068,-0.6012803420761208,0.09033492555562361,-1.442783187760303,0.1168483045931319,0.06421782012164261,Dictyota,0.9994046541557965,5.953458442034892e-4,0.9999999384831213,0.04795612347887575,depletolite,1045,Dimethyl adipate,2,Carbonyl compounds,0.86,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C10H16O4,Good,10,16,0,4,0,0,-0.7999999999999998,83.1,2,"InChI=1S/C8H14O4/c1-11-7(9)5-3-4-6-8(10)12-2/h3-6H2,1-2H3",CHO,"InChI=1S/C10H16O4/c1-8(4-6-9(11)13-2)5-7-10(12)14-3/h1,4-7H2,2-3H3",GCTIZXKTJIWKNN-UHFFFAOYSA-N
Day,2572,-2.348357627126078,-4.203327840693611,-3.180786635107254,-3.2090341651516163,-2.074148382712093,-2.748907684308855,Dictyota,0.9994076828099336,5.923171900663288e-4,0.9999999384831213,0.04795612347887575,depletolite,466,Alcohols and polyols,N/A,Alcohols and polyols,0.99,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C19H41NO5,Good,19,41,1,5,0,0,-1.473684210526316,102.30000000000001,3,N/A,CHON,"InChI=1S/C19H41NO5/c1-2-3-4-5-6-7-8-9-10-11-21-12-13-22-14-15-23-16-17-24-18-19-25-20/h2-20H2,1H3",OPXWQWMYKASHSY-UHFFFAOYSA-N
Day,2575,-3.529401843221807,-4.580564114475668,-0.2307334204177018,-1.6731751200978842,-2.604000048490397,-4.054672980144996,Dictyota,0.9996399229813644,3.6007701863555966e-4,0.9999999384831213,0.04229188328089828,depletolite,550,Met Tyr Leu,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C21H34O11,Low probability,21,34,0,11,0,0,-0.5714285714285712,76.58571428571427,2,N/A,uncharacterized,NA,NA
Day,2595,-3.68837168869722,-3.130697440400736,-2.5651435242307827,-2.862131969178961,-3.250775113662603,-4.249748071980509,Dictyota,0.9996243907796083,3.756092203917453e-4,0.9999999384831213,0.042485333967320175,depletolite,87,Benzenoids#Organoheterocyclic compounds,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C13H25NO7,Good,13,25,1,7,0,0,-0.615384615384615,77.83846153846153,3,N/A,CHON,NA,NA
Day,2602,3.7826267088488326,-3.2671583625254517,10.878647336514184,-0.13745372649468357,-4.064612317128708,-3.146473605870367,Dictyota,0.9994383728384746,5.616271615254285e-4,0.9999999384831213,0.04747049350678555,depletolite,-1,Valerenic acid,2,Carbonyl compounds,0.93,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C14H20O2,Good,14,20,0,2,0,0,-1.1428571428571432,92.87142857142858,2,"InChI=1S/C15H22O2/c1-9-4-6-12(8-11(3)15(16)17)14-10(2)5-7-13(9)14/h8-9,12-13H,4-7H2,1-3H3,(H,16,17)/b11-8+/t9-,12+,13-/m1/s1",CHO,"InChI=1S/C14H20O2/c1-14(2)10-9-13(15)8-7-12(14)6-4-5-11-16-3/h6H,4,7-10H2,1-3H3",WHIVMPXZLXYBBW-UHFFFAOYSA-N
Day,2659,3.0171870379313814,-2.1030365327730633,-0.032170449901031455,1.5756608034018733,-2.516694044736741,3.192283066012224,Dictyota,0.9999892608366612,1.0739163338837056e-5,0.9999999384831213,0.027493599371831743,depletolite,2766,"3-Furancarboxylic acid, tetrahydro-4-methylene-2-octyl-5-oxo-, (2R,3S)-rel-",1,Carbonyl compounds,0.97,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C14H20O3,Good,14,20,0,3,0,0,-1,88.8,1,"InChI=1S/C14H22O4/c1-3-4-5-6-7-8-9-11-12(13(15)16)10(2)14(17)18-11/h11-12H,2-9H2,1H3,(H,15,16)/t11-,12+/m0/s1",CHO,"InChI=1S/C14H20O3/c1-8-4-5-11(17-10(3)15)6-13-9(2)14(16)7-12(8)13/h8,11-12H,4-7H2,1-3H3",WFIZHCLPYFWZLY-UHFFFAOYSA-N
Day,2669,-0.3613682765389824,-4.163215304681878,0.47782277161467185,2.144937008491375,0.1516313550167945,1.2336689966423233,Dictyota,0.9998894319906086,1.105680093913209e-4,0.9999999384831213,0.03207851128761763,depletolite,-1,"5,6,7,3',4'-Pentamethoxyflavone",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C18H27N,Bad quality,18,27,1,0,0,0,-1.333333333333333,98.29999999999998,2,"InChI=1S/C20H20O7/c1-22-13-7-6-11(8-15(13)23-2)14-9-12(21)18-16(27-14)10-17(24-3)19(25-4)20(18)26-5/h6-10H,1-5H3",uncharacterized,NA,NA
Day,2754,-4.930078800728518,-4.650440278760979,-1.3051580199770352,-2.189823524289108,-3.4916738965790146,-4.027580336936479,Dictyota,0.9996487208287261,3.512791712737841e-4,0.9999999384831213,0.04217921453685552,depletolite,87,Lipids and lipid-like molecules#Organic acids and derivatives#Organic oxygen compounds,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C18H24N4O5,Low probability,18,24,4,5,0,0,-0.11111111111111072,63.466666666666654,3,N/A,uncharacterized,NA,NA
Day,2950,0.34243907518032174,-2.116010784812435,-0.22113869527292848,0.06491690896270201,-0.21184228025153976,0.14540037236416498,Dictyota,0.9994355033821156,5.644966178843544e-4,0.9999999384831213,0.04758834336431179,depletolite,2270,Dimethyl adipate,1,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C8H14O4,Good,8,14,0,4,0,0,-0.75,81.675,1,"InChI=1S/C8H14O4/c1-11-7(9)5-3-4-6-8(10)12-2/h3-6H2,1-2H3",CHO,"InChI=1S/C8H14O4/c1-11-7(9)5-3-4-6-8(10)12-2/h3-6H2,1-2H3",UDSFAEKRVUSQDD-UHFFFAOYSA-N
Day,3114,-0.39853032715339715,-0.8805823613229724,0.08091929298342189,-0.1550333803561136,0.4471231176129996,-1.006171879843111,Dictyota,0.9995003540016295,4.996459983704977e-4,0.9999999384831213,0.045561251865278735,depletolite,-1,10-Deacetylbaccatin III,2,Carbonyl compounds,0.94,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C19H26N2O5,Bad quality,19,26,2,5,0,0,-0.5263157894736841,75.3,2,"InChI=1S/C29H36O10/c1-14-17(31)12-29(36)24(38-25(35)16-9-7-6-8-10-16)22-27(5,23(34)21(33)20(14)26(29,3)4)18(32)11-19-28(22,13-37-19)39-15(2)30/h6-10,17-19,21-22,24,31-33,36H,11-13H2,1-5H3/t17-,18-,19+,21+,22-,24-,27+,28-,29+/m0/s1",uncharacterized,"InChI=1S/C19H26N2O5/c1-9-4-5-19(21-25)7-12-11-8-26-13(11)6-14(22)18(12,3)17(23)16(20-24)15(9)10(19)2/h10-14,16,22H,4-8H2,1-3H3",UKTGYANFNVAHLR-UHFFFAOYSA-N
Day,3273,-1.7537727189292136,-3.331877715733924,-2.437482937428461,-2.2864519966708654,-3.3010075469837368,-2.144259783167103,Dictyota,0.9996993587780476,3.006412219523919e-4,0.9999999384831213,0.040105935620137347,depletolite,4779,Undecanedioic acid,2,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C14H23NO4,Good,14,23,1,4,0,0,-0.8571428571428568,84.72857142857141,2,"InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)",CHON,"InChI=1S/C14H23NO4/c1-9(8-16)6-12(17)11(3)7-13(18)10(2)4-5-14(15)19/h8-11H,4-7H2,1-3H3,(H2,15,19)",NLYURWUVKBYACJ-UHFFFAOYSA-N
Day,3385,-1.8662734113974493,-0.7807640733397357,1.3522096204159197,0.22085300504902483,-1.2696322834875682,0.9967351586008303,Dictyota,0.9997935534412241,2.064465587758649e-4,0.9999999384831213,0.03565516375147555,depletolite,1642,Chamissonolide,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C9H18N,Bad quality,9,18,1,0,0,0,-1.666666666666667,107.80000000000001,2,"InChI=1S/C17H24O6/c1-7-5-10-13(8(2)16(21)23-10)15(20)17(4)12(19)6-11(14(7)17)22-9(3)18/h7,10-15,19-20H,2,5-6H2,1,3-4H3/t7-,10-,11+,12-,13-,14-,15+,17-/m1/s1",uncharacterized,InChI=1S/C9H18N/c1-2-7-10-8-5-3-4-6-9-10/h1-9H2,AHYBFKRXFIDFHQ-UHFFFAOYSA-N
Day,3412,-0.6920786971235089,-5.219936460212871,-5.244550824372871,-8.382783986283108,-0.813864788491225,-7.491496261972314,Dictyota,0.9999937784103053,6.221589694670113e-6,0.9999999384831213,0.027493599371831743,depletolite,-1,"MassbankEU:ETS00004 C10-DATS (TENTATIVE)|C10-Dialkyl tetralin sulfonate|8-butyl-5-ethyl-5,6,7,8-tetrahydronaphthalene-2-sulfonic acid|8-butyl-5-ethyl-tetralin sulfonate",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C16H25N,Good,16,25,1,0,0,0,-1.375,99.4875,2,"1S/C16H24O3S/c1-3-5-6-13-8-7-12(4-2)15-10-9-14(11-16(13)15)20(17,18)19/h9-13H,3-8H2,1-2H3,(H,17,18,19)",CHN,"InChI=1S/C16H25N/c1-4-7-13-17(14-8-5-2)16-12-10-9-11-15(16)6-3/h6,9-12H,3-5,7-8,13-14H2,1-2H3",AASOGQNLTLGHCB-UHFFFAOYSA-N
